provinceName,varietyName,minimumPrice,middlePrice,highestPrice,meteringUnit
新疆维吾尔自治区,土豆,2.263333333333333,2.558333333333333,3.783333333333333,元/公斤
新疆维吾尔自治区,夏威夷果,50.0,55.0,60.0,元/公斤
新疆维吾尔自治区,大带鱼,40.0,50.0,60.0,元/公斤
新疆维吾尔自治区,大枣,33.0,35.0,40.0,元/公斤
新疆维吾尔自治区,大白菜,1.3666666666666667,1.7920000000000003,2.5708333333333333,元/公斤
新疆维吾尔自治区,大米,5.375,6.275,6.45,元/公斤
新疆维吾尔自治区,大葱,2.75,3.4516666666666667,4.966666666666667,元/公斤
新疆维吾尔自治区,大蒜,9.833333333333332,10.583333333333332,12.375,元/公斤
新疆维吾尔自治区,大豆,6.766666666666667,7.433333333333334,8.15,元/公斤
新疆维吾尔自治区,大黄花鱼,47.666666666666664,51.333333333333336,60.0,元/公斤
新疆维吾尔自治区,富士苹果,9.2,11.0,13.875,元/公斤
新疆维吾尔自治区,小白菜,3.0,3.35,5.625,元/公斤
新疆维吾尔自治区,小葱,4.125,4.8125,10.0,元/公斤
新疆维吾尔自治区,小黄花鱼,43.0,44.0,45.0,元/公斤
新疆维吾尔自治区,尖椒,2.6444444444444444,3.011111111111111,3.5833333333333335,元/公斤
新疆维吾尔自治区,山楂,8.75,9.375,9.75,元/公斤
新疆维吾尔自治区,山竹,40.0,45.0,55.0,元/公斤
新疆维吾尔自治区,山药,6.104166666666667,6.75,6.861111111111111,元/公斤
新疆维吾尔自治区,巨峰葡萄,13.125,15.375,16.166666666666668,元/公斤
新疆维吾尔自治区,巴旦杏,45.0,45.0,,元/公斤
新疆维吾尔自治区,平菇,8.041666666666666,9.25,13.166666666666666,元/公斤
新疆维吾尔自治区,开心果,80.0,90.0,100.0,元/公斤
新疆维吾尔自治区,心里美萝卜,1.6,1.7,1.8,元/公斤
新疆维吾尔自治区,扇贝,88.0,98.0,108.0,元/公斤
新疆维吾尔自治区,折耳根(鱼腥草),16.0,18.5,13.0,元/公斤
新疆维吾尔自治区,排酸牛肉,71.0,71.0,,元/公斤
新疆维吾尔自治区,木瓜,10.0,11.0,11.0,元/公斤
新疆维吾尔自治区,木耳菜,3.0,3.0,,元/公斤
新疆维吾尔自治区,杏仁,50.0,55.0,60.0,元/公斤
新疆维吾尔自治区,杏子,10.0,12.5,15.0,元/公斤
新疆维吾尔自治区,杏鲍菇,7.5,7.5,6.0,元/公斤
新疆维吾尔自治区,松子,100.0,120.0,120.0,元/公斤
新疆维吾尔自治区,板栗,5.5,6.0,6.5,元/公斤
新疆维吾尔自治区,枇杷,16.0,18.0,20.0,元/公斤
新疆维吾尔自治区,枸杞子,75.0,80.0,,元/公斤
新疆维吾尔自治区,柚子,9.5,10.5,13.0,元/公斤
新疆维吾尔自治区,柠檬,13.0,16.0,19.0,元/公斤
新疆维吾尔自治区,柿子,9.0,9.25,10.0,元/公斤
新疆维吾尔自治区,标准粉,4.4,4.5,4.6,元/公斤
新疆维吾尔自治区,核桃,18.333333333333332,20.833333333333332,24.5,元/公斤
新疆维吾尔自治区,核桃(新温185),28.0,30.0,30.0,元/公斤
新疆维吾尔自治区,桃子,8.75,11.0,13.666666666666666,元/公斤
新疆维吾尔自治区,椰子,9.0,10.0,10.0,元/个
新疆维吾尔自治区,榛子,63.0,65.0,68.0,元/公斤
新疆维吾尔自治区,榴莲,38.0,41.0,43.0,元/公斤
新疆维吾尔自治区,樱桃,38.0,40.0,43.0,元/公斤
新疆维吾尔自治区,樱桃西红柿,8.5,12.5,20.0,元/公斤
新疆维吾尔自治区,橙子,15.0,15.0,,元/公斤
新疆维吾尔自治区,武昌鱼,28.0,30.0,35.0,元/公斤
新疆维吾尔自治区,沃柑,6.0,7.0,8.0,元/公斤
新疆维吾尔自治区,油桃,6.0,8.0,9.0,元/公斤
新疆维吾尔自治区,油菜,3.0,3.4166666666666665,5.5555555555555545,元/公斤
新疆维吾尔自治区,油麦菜,4.5,4.966666666666667,6.791666666666667,元/公斤
新疆维吾尔自治区,泥鳅,35.5,37.5,40.5,元/公斤
新疆维吾尔自治区,洋白菜,1.3444444444444443,1.7555555555555555,2.1444444444444444,元/公斤
新疆维吾尔自治区,活草鱼,19.5,20.625,20.5,元/公斤
新疆维吾尔自治区,活鲤鱼,17.375,18.6875,19.333333333333332,元/公斤
新疆维吾尔自治区,活鲫鱼,25.5,26.75,27.666666666666668,元/公斤
新疆维吾尔自治区,活鳜鱼,120.0,130.0,140.0,元/公斤
新疆维吾尔自治区,活鸡,18.0,22.5,26.5,元/公斤
新疆维吾尔自治区,活鸭,22.0,22.5,23.0,元/公斤
新疆维吾尔自治区,海鳗,80.0,90.0,110.0,元/公斤
新疆维吾尔自治区,火龙果,9.666666666666666,12.0,14.5,元/公斤
新疆维吾尔自治区,牛肉,60.125,62.25,64.66666666666667,元/公斤
新疆维吾尔自治区,特一粉,4.0,4.3,4.7,元/公斤
新疆维吾尔自治区,特小凤西瓜,4.5,5.0,6.0,元/公斤
新疆维吾尔自治区,猕猴桃,15.333333333333334,18.666666666666668,19.5,元/公斤
新疆维吾尔自治区,猪前腿肌肉,18.5,19.75,21.5,元/公斤
新疆维吾尔自治区,猪后腿肌肉,18.5,19.75,21.5,元/公斤
新疆维吾尔自治区,猪大排肌肉,25.0,26.25,28.5,元/公斤
新疆维吾尔自治区,猪皮,10.0,10.5,11.0,元/公斤
新疆维吾尔自治区,猪肉,20.0,21.0,,元/公斤
新疆维吾尔自治区,猪肉(白条猪),18.5,20.375,23.25,元/公斤
新疆维吾尔自治区,猪颈背肌肉,24.0,25.0,26.75,元/公斤
新疆维吾尔自治区,甘蓝,1.0,1.225,2.55,元/公斤
新疆维吾尔自治区,甘薯,2.5,3.5,9.0,元/公斤
新疆维吾尔自治区,甜橙,14.0,16.666666666666668,19.0,元/公斤
新疆维吾尔自治区,甜瓜,2.8333333333333335,3.1666666666666665,8.25,元/公斤
新疆维吾尔自治区,生姜,10.233333333333333,11.516666666666667,14.416666666666666,元/公斤
新疆维吾尔自治区,生菜,4.866666666666667,5.533333333333333,7.208333333333334,元/公斤
新疆维吾尔自治区,白条鸡,20.25,21.875,22.666666666666668,元/公斤
新疆维吾尔自治区,白梨,8.0,9.0,10.0,元/公斤
新疆维吾尔自治区,白皮鸡蛋,8.6,8.833333333333334,9.166666666666666,元/公斤
新疆维吾尔自治区,白萝卜,1.8566666666666667,2.1683333333333334,2.9583333333333335,元/公斤
新疆维吾尔自治区,白鲢活鱼,11.0,12.25,12.333333333333334,元/公斤
新疆维吾尔自治区,石斑鱼,110.0,120.0,140.0,元/公斤
新疆维吾尔自治区,石榴,19.5,27.5,12.0,元/公斤
新疆维吾尔自治区,石榴(甜石榴),11.0,15.0,19.0,元/公斤
新疆维吾尔自治区,石榴(酸石榴),13.0,13.0,13.0,元/公斤
新疆维吾尔自治区,砂糖橘,11.0,12.5,16.0,元/公斤
新疆维吾尔自治区,空心菜,4.0,4.0,,元/公斤
新疆维吾尔自治区,粳米(普通),6.65,7.1,7.45,元/公斤
新疆维吾尔自治区,糯米,8.0,9.0,10.0,元/公斤
新疆维吾尔自治区,红城十甜瓜,3.5,4.5,6.0,元/公斤
新疆维吾尔自治区,红小豆,15.5,16.166666666666668,17.0,元/公斤
新疆维吾尔自治区,红尖椒,3.5,5.0,28.0,元/公斤
新疆维吾尔自治区,红提子,11.166666666666666,13.166666666666666,7.75,元/公斤
新疆维吾尔自治区,红枣,25.0,25.0,,元/公斤
新疆维吾尔自治区,红椒,4.5625,4.8375,5.583333333333333,元/公斤
新疆维吾尔自治区,红皮鸡蛋,7.3,7.366666666666667,7.433333333333333,元/公斤
新疆维吾尔自治区,红萝卜,5.0,5.75,5.5,元/公斤
新疆维吾尔自治区,红马奶葡萄干,40.0,60.0,90.0,元/公斤
新疆维吾尔自治区,绿尖椒,3.8,4.8,5.8,元/公斤
新疆维吾尔自治区,绿豆,13.0,13.833333333333334,14.5,元/公斤
新疆维吾尔自治区,绿豆芽,3.0366666666666666,3.371666666666667,3.4458333333333333,元/公斤
新疆维吾尔自治区,绿马奶葡萄干,45.0,50.0,90.0,元/公斤
新疆维吾尔自治区,罗非鱼,22.0,26.0,30.0,元/公斤
新疆维吾尔自治区,羊肉,58.75,60.75,62.0,元/公斤
新疆维吾尔自治区,老母鸡,21.0,22.0,23.0,元/公斤
新疆维吾尔自治区,胡萝卜,1.9733333333333334,2.205,2.7375,元/公斤
新疆维吾尔自治区,脐橙,9.25,15.75,18.75,元/公斤
新疆维吾尔自治区,腰果,58.0,65.0,65.0,元/公斤
新疆维吾尔自治区,良薯,5.0,6.0,,元/公斤
新疆维吾尔自治区,色拉油,13.0,14.0,15.0,元/公斤
新疆维吾尔自治区,芋头,10.916666666666668,12.541666666666668,13.666666666666668,元/公斤
新疆维吾尔自治区,芒果,10.5,14.0,14.666666666666666,元/公斤
新疆维吾尔自治区,芥菜,3.75,3.875,4.5,元/公斤
新疆维吾尔自治区,芦笋,16.0,18.0,18.0,元/公斤
新疆维吾尔自治区,花生仁,15.0,15.5,16.0,元/公斤
新疆维吾尔自治区,花生油,23.3,24.5,26.0,元/公斤
新疆维吾尔自治区,花鲢活鱼,19.0,20.0,18.5,元/公斤
新疆维吾尔自治区,芹菜,2.3233333333333333,2.825,4.304166666666667,元/公斤
新疆维吾尔自治区,苦瓜,4.888888888888889,5.416666666666667,7.333333333333334,元/公斤
新疆维吾尔自治区,苹果,12.0,15.0,,元/公斤
新疆维吾尔自治区,茄子,2.575,3.075,3.6,元/公斤
新疆维吾尔自治区,茭白,16.0,17.0,17.0,元/公斤
新疆维吾尔自治区,茴香,4.0,5.0,5.0,元/公斤
新疆维吾尔自治区,茼蒿,3.416666666666667,4.041666666666666,7.75,元/公斤
新疆维吾尔自治区,草莓,24.0,27.5,22.0,元/公斤
新疆维吾尔自治区,荔枝,17.0,18.5,20.0,元/公斤
新疆维吾尔自治区,荷兰豆,24.0,26.0,28.0,元/公斤
新疆维吾尔自治区,莲藕,9.166666666666668,9.541666666666666,9.944444444444445,元/公斤
新疆维吾尔自治区,莴笋,2.82,3.5666666666666664,5.008333333333333,元/公斤
新疆维吾尔自治区,菜花,3.4333333333333327,4.3,6.333333333333333,元/公斤
新疆维吾尔自治区,菜苔,4.0,4.0,,元/公斤
新疆维吾尔自治区,菠菜,5.783333333333333,7.275,9.791666666666668,元/公斤
新疆维吾尔自治区,菠萝,11.833333333333334,13.666666666666666,15.75,元/公斤
新疆维吾尔自治区,菠萝蜜,9.0,10.0,11.0,元/公斤
新疆维吾尔自治区,萝卜,2.15,2.2,1.5,元/公斤
新疆维吾尔自治区,葡萄,19.25,21.875,9.0,元/公斤
新疆维吾尔自治区,葡萄干(一级),50.0,51.0,52.0,元/公斤
新疆维吾尔自治区,葡萄干(二级),37.0,38.0,39.0,元/公斤
新疆维吾尔自治区,葡萄干(通货),27.5,31.5,39.0,元/公斤
新疆维吾尔自治区,葡萄柚,11.0,12.0,13.0,元/公斤
新疆维吾尔自治区,葱,3.0,4.0,,元/公斤
新疆维吾尔自治区,葱头,1.375,1.7541666666666669,2.3777777777777778,元/公斤
新疆维吾尔自治区,葵花油,13.5,14.0,15.0,元/公斤
新疆维吾尔自治区,蒜苗,4.708333333333334,5.041666666666666,5.111111111111111,元/公斤
新疆维吾尔自治区,蒜薹,5.033333333333333,5.675,8.291666666666668,元/公斤
新疆维吾尔自治区,蘑菇,8.0,8.75,8.0,元/公斤
新疆维吾尔自治区,虹鳟鱼,40.0,50.0,60.0,元/公斤
新疆维吾尔自治区,蛇果,12.0,13.0,13.0,元/公斤
新疆维吾尔自治区,蛏子,40.0,45.0,55.0,元/公斤
新疆维吾尔自治区,蛤蜊,15.0,18.0,22.0,元/公斤
新疆维吾尔自治区,蜜桔,9.0,10.0,12.0,元/公斤
新疆维吾尔自治区,蟠桃,10.0,11.0,8.0,元/公斤
新疆维吾尔自治区,西兰花,4.8,5.516666666666667,8.666666666666668,元/公斤
新疆维吾尔自治区,西洋芹,3.75,4.125,4.5,元/公斤
新疆维吾尔自治区,西瓜,0.8800000000000001,1.28,4.775,元/公斤
新疆维吾尔自治区,西红柿,2.35,2.7816666666666667,4.808333333333334,元/公斤
新疆维吾尔自治区,西葫芦,2.9,3.5800000000000005,5.358333333333333,元/公斤
新疆维吾尔自治区,调和油,16.0,16.7,17.5,元/公斤
新疆维吾尔自治区,豆角,5.55,7.258333333333335,12.208333333333332,元/公斤
新疆维吾尔自治区,豇豆,4.0,4.8125,10.222222222222223,元/公斤
新疆维吾尔自治区,豌豆尖,19.0,21.5,19.0,元/公斤
新疆维吾尔自治区,豌豆苗,17.75,20.5,6.5,元/公斤
新疆维吾尔自治区,辣椒干,45.0,50.0,,元/公斤
新疆维吾尔自治区,金针菇,5.7,6.220000000000001,7.8125,元/公斤
新疆维吾尔自治区,银耳,18.0,18.0,18.0,元/公斤
新疆维吾尔自治区,长茄子,3.45,5.083333333333333,9.166666666666666,元/公斤
新疆维吾尔自治区,雪梨,6.0,7.0,7.5,元/公斤
新疆维吾尔自治区,青冬瓜,2.15,2.15,1.3,元/公斤
新疆维吾尔自治区,青枣,8.0,9.0,11.0,元/公斤
新疆维吾尔自治区,青椒,3.1708333333333334,3.629166666666667,4.2,元/公斤
新疆维吾尔自治区,青笋,2.5,3.0,4.0,元/公斤
新疆维吾尔自治区,青萝卜,1.8,2.0,2.8,元/公斤
新疆维吾尔自治区,面粉,4.2,4.825,4.35,元/公斤
新疆维吾尔自治区,韭苔,14.0,15.0,16.0,元/公斤
新疆维吾尔自治区,韭菜,4.29,5.2316666666666665,6.670833333333333,元/公斤
新疆维吾尔自治区,韭黄,23.5,25.333333333333332,23.25,元/公斤
新疆维吾尔自治区,香梨,9.6875,11.375,14.0,元/公斤
新疆维吾尔自治区,香菇,16.291666666666668,16.958333333333332,17.166666666666668,元/公斤
新疆维吾尔自治区,香菜,6.75,7.75,12.833333333333334,元/公斤
新疆维吾尔自治区,香蕉,5.65,6.2,7.875,元/公斤
新疆维吾尔自治区,马奶葡萄,6.0,8.0,10.0,元/公斤
新疆维吾尔自治区,鲍鱼菇,10.0,12.0,,元/公斤
新疆维吾尔自治区,鲜食玉米,2.0,2.0,2.5,元/公斤
新疆维吾尔自治区,鸡腿菇,6.0,6.0,6.0,元/公斤
新疆维吾尔自治区,鸡蛋,7.725,8.2,8.0,元/公斤
新疆维吾尔自治区,鸭蛋,13.0,14.0,14.0,元/公斤
新疆维吾尔自治区,鹌鹑蛋,12.0,13.0,14.0,元/公斤
新疆维吾尔自治区,麒麟西瓜,6.0,6.0,7.0,元/公斤
新疆维吾尔自治区,黄元帅苹果,9.75,10.25,10.75,元/公斤
新疆维吾尔自治区,黄河蜜,2.0,2.5,3.0,元/公斤
新疆维吾尔自治区,黄瓜,2.9,3.665,5.729166666666667,元/公斤
新疆维吾尔自治区,黄豆芽,3.02,3.4299999999999997,3.65,元/公斤
新疆维吾尔自治区,黄鳝,85.0,90.0,100.0,元/公斤
新疆维吾尔自治区,黑美人西瓜,0.8,1.2,1.3,元/公斤
新疆维吾尔自治区,黑鱼,25.5,26.5,27.0,元/公斤
新疆维吾尔自治区,龙眼(桂圆),11.0,12.0,13.0,元/公斤
江苏省,丝瓜,4.375,5.146,7.875,元/公斤
江苏省,丰水梨,4.0,4.0,4.4,元/公斤
江苏省,人参果,9.0,15.0,16.0,元/公斤
江苏省,人工甲鱼,28.0,64.0,100.0,元/公斤
江苏省,佛手瓜,3.2,3.95,4.5,元/公斤
江苏省,养殖鲶鱼,11.0,11.0,12.0,元/公斤
江苏省,冬枣,8.0,12.925,26.0,元/公斤
江苏省,冬瓜,0.8800000000000001,1.2057142857142857,1.56,元/公斤
江苏省,南瓜,1.711111111111111,2.6608333333333336,3.6666666666666665,元/公斤
江苏省,哈密瓜,4.9,4.930000000000001,6.0,元/公斤
江苏省,嘎拉苹果,6.0,8.0,8.0,元/公斤
江苏省,圆茄子,1.6,2.4,3.6,元/公斤
江苏省,土豆,1.861111111111111,2.3649999999999998,2.8777777777777778,元/公斤
江苏省,基围虾,26.0,36.0,46.0,元/公斤
江苏省,大带鱼,17.0,37.0,24.0,元/公斤
江苏省,大白菜,1.8833333333333335,2.2241666666666666,2.35,元/公斤
江苏省,大米,4.5,4.5,4.5,元/公斤
江苏省,大葱,2.1,3.4924999999999997,3.075,元/公斤
江苏省,大蒜,6.327777777777778,7.773611111111111,9.549999999999999,元/公斤
江苏省,大豆,5.3,6.05,7.0,元/公斤
江苏省,大黄花鱼,,60.0,,元/公斤
江苏省,富士苹果,7.6,9.6,13.475,元/公斤
江苏省,小带鱼,10.0,12.0,18.0,元/公斤
江苏省,小白菜,2.8000000000000003,3.8333333333333335,4.533333333333333,元/公斤
江苏省,小葱,3.55,4.4799999999999995,6.0,元/公斤
江苏省,小黄花鱼,24.0,30.0,42.0,元/公斤
江苏省,尖椒,6.0,8.0,9.0,元/公斤
江苏省,山竹,40.0,50.0,51.0,元/公斤
江苏省,山药,4.625,6.55,7.725,元/公斤
江苏省,巨峰葡萄,8.0,10.25,12.5,元/公斤
江苏省,平菇,7.766666666666667,9.133333333333333,9.666666666666666,元/公斤
江苏省,慈菇,4.333333333333333,5.533333333333334,7.733333333333333,元/公斤
江苏省,木瓜,10.0,11.0,12.0,元/公斤
江苏省,木耳,58.0,88.0,118.0,元/公斤
江苏省,木耳菜,5.0,6.0,7.0,元/公斤
江苏省,柠檬,14.0,16.0,16.0,元/公斤
江苏省,桂鱼,80.0,82.0,84.0,元/公斤
江苏省,桃子,7.5,8.866666666666667,11.0,元/公斤
江苏省,梨,2.8,3.1366666666666667,4.0,元/公斤
江苏省,榴莲,48.0,44.43,60.0,元/公斤
江苏省,樱桃西红柿,,5.81,,元/公斤
江苏省,橘、柑,,7.11,,元/公斤
江苏省,橙子,5.6,6.8,8.0,元/公斤
江苏省,毛猪,18.8,18.8,18.8,元/公斤
江苏省,毛豆,4.333333333333333,5.45,6.333333333333333,元/公斤
江苏省,油桃,5.0,8.0,10.0,元/公斤
江苏省,油菜,3.5555555555555554,4.5633333333333335,7.866666666666667,元/公斤
江苏省,油麦菜,5.833333333333333,6.916666666666667,8.166666666666666,元/公斤
江苏省,泥鳅,18.0,19.0,20.0,元/公斤
江苏省,洋白菜,1.2750000000000001,1.56625,1.8,元/公斤
江苏省,活草鱼,15.12,16.580000000000002,17.04,元/公斤
江苏省,活鲤鱼,14.0,14.0,14.0,元/公斤
江苏省,活鲫鱼,22.45,29.725,34.5,元/公斤
江苏省,活鳜鱼,80.0,82.0,84.0,元/公斤
江苏省,淡水虾,120.0,280.0,440.0,元/公斤
江苏省,澳洲龙虾,540.0,580.0,620.0,元/公斤
江苏省,火龙果,8.0,6.3149999999999995,9.0,元/公斤
江苏省,牛肉,63.0,65.16666666666667,74.0,元/公斤
江苏省,特一粉,3.54,3.74,4.04,元/公斤
江苏省,特二粉,3.22,3.32,3.44,元/公斤
江苏省,特小凤西瓜,2.0,4.5,6.0,元/公斤
江苏省,猕猴桃,6.0,16.0,24.0,元/公斤
江苏省,猪前腿肌肉,22.75,23.75,24.75,元/公斤
江苏省,猪后腿肌肉,20.0,21.0,22.0,元/公斤
江苏省,猪大排肌肉,23.0,24.0,25.0,元/公斤
江苏省,猪心,9.0,10.0,11.0,元/公斤
江苏省,猪肉,26.0,27.5,29.0,元/公斤
江苏省,猪肉(白条猪),18.0,19.7825,20.875,元/公斤
江苏省,猪肚,43.0,44.0,45.0,元/公斤
江苏省,猪肝,24.0,25.0,26.0,元/公斤
江苏省,猪肺,9.0,10.0,11.0,元/公斤
江苏省,猪颈背肌肉,30.0,31.0,32.0,元/公斤
江苏省,玉米,3.0666666666666664,3.733333333333333,5.133333333333334,元/公斤
江苏省,玉米棒,1.4,3.005,3.2,元/公斤
江苏省,珍宝蟹,220.0,230.0,240.0,元/公斤
江苏省,甘蓝,0.8,1.2,1.4,元/公斤
江苏省,甜瓜,,4.91,,元/公斤
江苏省,生姜,7.333333333333334,8.788055555555555,10.266666666666667,元/公斤
江苏省,生菜,4.862,5.9863888888888885,7.0166666666666675,元/公斤
江苏省,甲鱼,40.0,60.0,80.0,元/公斤
江苏省,白条鸡,16.5,21.75,19.0,元/公斤
江苏省,白萝卜,1.3555555555555554,1.7785714285714285,1.8388888888888888,元/公斤
江苏省,白鲢活鱼,8.55,9.275,9.5,元/公斤
江苏省,石榴,,9.47,,元/公斤
江苏省,空心菜,3.466666666666667,4.1000000000000005,4.733333333333333,元/公斤
江苏省,籼米(晚籼米),3.96,4.24,4.34,元/公斤
江苏省,粳米(普通),4.36,5.16,6.7,元/公斤
江苏省,糯米,5.1,5.3,5.5,元/公斤
江苏省,红小豆,8.2,9.4,10.8,元/公斤
江苏省,红尖椒,6.0,7.733333333333333,9.466666666666667,元/公斤
江苏省,红提子,10.0,12.0,15.0,元/公斤
江苏省,红椒,9.0,10.125,13.75,元/公斤
江苏省,红萝卜,2.5,2.95,3.5,元/公斤
江苏省,绿尖椒,6.5,8.25,9.5,元/公斤
江苏省,绿豆,7.7,8.65,10.1,元/公斤
江苏省,绿豆芽,1.8,2.0,3.0,元/公斤
江苏省,羊肉,60.333333333333336,62.333333333333336,64.0,元/公斤
江苏省,胡萝卜,2.033333333333333,2.2807142857142857,2.65,元/公斤
江苏省,芋头,7.0,6.873333333333332,11.2,元/公斤
江苏省,芒果,10.5,10.816666666666668,14.0,元/公斤
江苏省,芦笋,9.0,12.0,14.0,元/公斤
江苏省,花鲢活鱼,15.0,16.375,16.5,元/公斤
江苏省,芹菜,3.3222222222222224,4.821666666666666,5.344444444444444,元/公斤
江苏省,苋菜,1.4,2.7866666666666666,3.1,元/公斤
江苏省,苦瓜,3.6,4.233333333333333,5.333333333333333,元/公斤
江苏省,苹果,6.0,10.063333333333334,19.0,元/公斤
江苏省,茄子,2.84,4.138333333333334,5.5200000000000005,元/公斤
江苏省,茭白,4.3,4.95,6.3,元/公斤
江苏省,茶树菇,12.0,13.0,14.0,元/公斤
江苏省,茼蒿,10.2,11.3,12.4,元/公斤
江苏省,草菇,15.0,25.0,30.0,元/公斤
江苏省,荷兰豆,6.0,12.0,13.0,元/公斤
江苏省,莲藕,5.0,6.459999999999999,8.383333333333333,元/公斤
江苏省,莴笋,3.7733333333333334,4.553,5.04,元/公斤
江苏省,菜瓜,2.0,4.0,6.0,元/公斤
江苏省,菜花,5.55,6.46625,7.875,元/公斤
江苏省,菠菜,13.916666666666666,16.26388888888889,17.72222222222222,元/公斤
江苏省,菠萝蜜,12.0,15.0,18.0,元/公斤
江苏省,萝卜,0.7,1.135,1.2,元/公斤
江苏省,葡萄,10.0,9.346666666666666,12.0,元/公斤
江苏省,葱,2.2,2.6,4.0,元/公斤
江苏省,葱头,2.3333333333333335,2.725,3.25,元/公斤
江苏省,蒜苗,4.466666666666667,5.666666666666667,8.0,元/公斤
江苏省,蒜薹,3.2000000000000006,5.916666666666667,7.1000000000000005,元/公斤
江苏省,蘑菇,12.0,13.25,14.5,元/公斤
江苏省,西兰花,5.733333333333333,7.066666666666666,8.333333333333334,元/公斤
江苏省,西洋芹,3.0,3.933333333333333,4.466666666666667,元/公斤
江苏省,西瓜,2.3333333333333335,2.858333333333333,3.8666666666666667,元/公斤
江苏省,西红柿,2.9333333333333336,4.354047619047619,5.055555555555556,元/公斤
江苏省,西葫芦,2.6,4.3,4.8,元/公斤
江苏省,豆角,3.488888888888889,7.577777777777778,8.577777777777778,元/公斤
江苏省,豇豆,2.8,3.6500000000000004,4.2,元/公斤
江苏省,金针菇,4.833333333333333,5.433333333333334,7.0,元/公斤
江苏省,银鱼,21.0,41.0,56.0,元/公斤
江苏省,长茄子,3.5,6.5,8.0,元/公斤
江苏省,青椒,4.083333333333333,4.880714285714285,6.233333333333333,元/公斤
江苏省,青鱼,14.0,15.0,16.0,元/公斤
江苏省,面粉,3.22,3.54,4.04,元/公斤
江苏省,韭苔,8.0,10.0,10.0,元/公斤
江苏省,韭菜,3.6999999999999997,4.543809523809523,5.51111111111111,元/公斤
江苏省,韭黄,9.333333333333334,10.5,12.0,元/公斤
江苏省,香梨,5.5,9.3,11.6,元/公斤
江苏省,香菇,9.946666666666667,14.0,15.6,元/公斤
江苏省,香菜,10.625,12.3125,13.5,元/公斤
江苏省,香蕉,4.375,5.305,5.875,元/公斤
江苏省,马蹄,3.2,3.9,5.6,元/公斤
江苏省,鮰鱼,24.0,25.0,26.0,元/公斤
江苏省,鲈鱼,28.0,36.0,44.0,元/公斤
江苏省,鲳鱼,36.0,54.0,68.0,元/公斤
江苏省,鳊鱼,20.0,23.5,26.0,元/公斤
江苏省,鳗鱼,68.0,70.0,72.0,元/公斤
江苏省,鳝鱼,80.0,80.0,80.0,元/公斤
江苏省,鸡腿菇,6.5,7.5,8.5,元/公斤
江苏省,鸡蛋,7.087999999999999,8.15,8.47,元/公斤
江苏省,鸭梨,4.0,4.5,5.0,元/公斤
江苏省,鸭蛋,8.0,8.34,8.8,元/公斤
江苏省,鹌鹑蛋,10.34,10.94,11.2,元/公斤
江苏省,麒麟西瓜,3.533333333333333,4.5,5.333333333333333,元/公斤
江苏省,黄瓜,4.3,5.305000000000001,6.88,元/公斤
