provinceName,varietyName,minimumPrice,middlePrice,highestPrice,meteringUnit
江苏省,黄豆芽,1.6666666666666667,1.8166666666666667,2.733333333333333,元/公斤
江苏省,黄鳝,78.0,89.0,100.0,元/公斤
江苏省,黑木耳,52.0,54.0,56.0,元/公斤
江苏省,黑鱼,20.0,21.333333333333332,22.666666666666668,元/公斤
江苏省,龙眼(桂圆),26.0,26.0,26.0,元/公斤
江西省,一级豆油(散装),9.1,10.85,14.0,元/公斤
江西省,三黄鸡,8.0,10.0,11.8,元/吨
江西省,丝瓜,3.5,3.9,4.3,元/吨
江西省,乌鸡,12.0,15.0,16.0,元/吨
江西省,养殖鲶鱼,16.0,23.0,24.0,元/吨
江西省,冬瓜,0.8000000000000002,0.9750000000000001,1.2666666666666666,元/吨
江西省,南瓜,1.1,1.2999999999999998,1.5,元/吨
江西省,土豆,2.2666666666666666,2.55,2.9333333333333336,元/吨
江西省,大白菜,1.5333333333333334,2.2,2.2666666666666666,元/吨
江西省,大葱,4.266666666666667,4.733333333333333,5.2,元/吨
江西省,大蒜,6.066666666666666,6.85,7.466666666666666,元/吨
江西省,小白菜,4.0,5.4,6.0,元/吨
江西省,小葱,5.1,5.4,5.8,元/吨
江西省,尖椒,,4.8,,元/公斤
江西省,山药,6.5,7.933333333333334,8.7,元/吨
江西省,平菇,8.133333333333333,9.333333333333334,10.066666666666666,元/吨
江西省,早籼稻,,2.6,,元/公斤
江西省,晚籼稻,,2.62,,元/公斤
江西省,毛豆,5.2,5.4,5.6,元/公斤
江西省,油菜,4.1,4.6,5.2,元/吨
江西省,油麦菜,4.0,5.4,6.0,元/吨
江西省,洋白菜,2.0,2.4,2.6,元/吨
江西省,活鲤鱼,7.0,8.4,9.0,元/吨
江西省,活鲫鱼,12.0,16.0,22.0,元/吨
江西省,活鳜鱼,56.0,65.0,72.0,元/吨
江西省,活鸡,8.0,9.6,10.6,元/吨
江西省,活鸭,13.0,13.4,14.0,元/吨
江西省,玉米,,2.43,,元/公斤
江西省,瓠子,2.0,2.6,2.9000000000000004,元/吨
江西省,生姜,6.8,7.8,8.7,元/吨
江西省,生菜,5.3999999999999995,5.35,6.133333333333333,元/吨
江西省,白萝卜,0.9333333333333332,1.325,1.4000000000000001,元/吨
江西省,白鲢活鱼,4.0,5.2,5.8,元/吨
江西省,空心菜,3.1,2.8000000000000003,3.9000000000000004,元/公斤
江西省,籼米(晚籼米),4.3,4.58,14.0,元/公斤
江西省,粳米(普通),4.3,4.725,13.0,元/公斤
江西省,糯米,,5.52,,元/公斤
江西省,红尖椒,,6.0,,元/公斤
江西省,红椒,6.0,6.666666666666667,7.7,元/吨
江西省,绿豆芽,1.2,1.9333333333333333,1.7,元/吨
江西省,胡萝卜,2.066666666666667,2.4,2.6666666666666665,元/吨
江西省,良薯,3.3,4.0,4.3,元/吨
江西省,芋头,5.3999999999999995,5.7,6.2,元/吨
江西省,花生油,24.0,28.0,40.0,元/公斤
江西省,花鲢活鱼,13.0,14.2,15.0,元/吨
江西省,芹菜,5.066666666666666,5.2,6.133333333333333,元/吨
江西省,苋菜,2.6,3.0,3.4,元/公斤
江西省,苦瓜,2.9,2.8666666666666667,3.5,元/吨
江西省,茄子,3.0666666666666664,3.4,4.066666666666666,元/吨
江西省,茭白,8.0,11.0,12.0,元/吨
江西省,莲藕,4.133333333333334,5.5,5.266666666666667,元/吨
江西省,莴笋,2.6,3.3,3.266666666666667,元/吨
江西省,菜油(散装),11.0,11.175,16.0,元/公斤
江西省,菜花,6.0,6.533333333333334,7.3999999999999995,元/吨
江西省,菠菜,11.333333333333334,13.133333333333333,14.266666666666666,元/吨
江西省,葱头,1.7,2.05,2.2,元/吨
江西省,蒜苗,6.4,7.0,7.6,元/吨
江西省,蒜薹,7.3,7.699999999999999,8.0,元/吨
江西省,西兰花,6.9,8.5,9.1,元/吨
江西省,西红柿,4.2,4.95,5.333333333333333,元/吨
江西省,西葫芦,4.300000000000001,4.7,5.3,元/吨
江西省,豆角,6.6,7.3999999999999995,9.5,元/吨
江西省,豇豆,5.1,5.333333333333333,5.8,元/吨
江西省,金针菇,4.4,5.2,5.6,元/吨
江西省,青椒,4.666666666666667,5.7,6.8,元/吨
江西省,面粉,4.1,4.5,10.0,元/公斤
江西省,韭苔,11.0,11.4,11.8,元/公斤
江西省,韭菜,5.2,5.35,6.533333333333334,元/吨
江西省,韭菜花,9.0,12.0,13.0,元/吨
江西省,韭黄,9.0,16.0,17.0,元/吨
江西省,香菇,9.333333333333334,10.15,11.466666666666667,元/吨
江西省,香菜,12.8,13.6,14.7,元/吨
江西省,鳊鱼,10.0,11.8,13.0,元/吨
江西省,黄瓜,3.1,3.9333333333333336,4.5,元/吨
江西省,黄豆芽,1.4,1.8,2.0,元/吨
江西省,黄鳝,30.0,57.0,78.0,元/吨
河北省,丝瓜,3.0,3.3,3.6,元/公斤
河北省,京欣西瓜,1.6,1.66,1.7,元/公斤
河北省,冬枣,3.0,6.0,12.0,元/公斤
河北省,冬瓜,1.4875,1.54,1.6833333333333333,元/公斤
河北省,南瓜,2.25,2.85,2.3,元/公斤
河北省,哈密瓜,5.2,5.6,6.0,元/公斤
河北省,圆茄子,1.6,1.6,2.4,元/公斤
河北省,土豆,1.55,1.9083333333333332,2.0125,元/公斤
河北省,大带鱼,,26.0,,元/公斤
河北省,大枣,2.8,3.0,3.4,元/公斤
河北省,大白菜,1.2,1.3199999999999998,1.475,元/公斤
河北省,大葱,1.6800000000000002,2.725,2.15,元/公斤
河北省,大蒜,7.26,8.908333333333333,8.7,元/公斤
河北省,大黄花鱼,,40.0,,元/公斤
河北省,富士苹果,5.25,6.92,7.366666666666667,元/公斤
河北省,小白菜,3.55,3.6,3.5,元/公斤
河北省,小葱,2.7,2.85,3.2,元/公斤
河北省,尖椒,3.5,3.725,4.133333333333334,元/公斤
河北省,山药,5.8,6.775,7.875,元/公斤
河北省,巨峰葡萄,4.0,5.25,6.8,元/公斤
河北省,带鱼,30.0,31.0,32.0,元/公斤
河北省,平菇,4.0,4.5,4.0,元/公斤
河北省,心里美萝卜,4.0,4.0,,元/公斤
河北省,李子,3.6,3.8,4.0,元/公斤
河北省,杏鲍菇,3.2,3.4,4.0,元/公斤
河北省,条形辣椒干（小米椒）,6.4,8.0,12.0,元/公斤
河北省,柚子,5.6,6.0,6.6,元/公斤
河北省,核桃,14.0,14.0,14.0,元/公斤
河北省,桃子,3.0,3.6,4.6,元/公斤
河北省,榴莲,32.0,36.0,50.0,元/公斤
河北省,樱桃西红柿,4.0,4.2,4.4,元/公斤
河北省,橘、柑,5.0,5.0,,元/公斤
河北省,油桃,2.2,2.8,3.4,元/公斤
河北省,油菜,3.1,3.54,4.175,元/公斤
河北省,油麦菜,3.25,4.05,4.5,元/公斤
河北省,洋白菜,1.4,1.5750000000000002,1.9333333333333336,元/公斤
河北省,活草鱼,20.0,20.0,22.0,元/公斤
河北省,活鲤鱼,15.0,15.833333333333334,16.0,元/公斤
河北省,活鲫鱼,20.0,24.0,22.0,元/公斤
河北省,活鸡,13.0,13.0,13.0,元/公斤
河北省,火龙果,2.2,3.4,3.6,元/公斤
河北省,牛肉,61.0,63.333333333333336,65.0,元/公斤
河北省,特小凤西瓜,1.6,1.8,2.0,元/公斤
河北省,猕猴桃,4.4,4.8,6.0,元/公斤
河北省,猪后腿肌肉,20.0,21.0,22.0,元/公斤
河北省,猪肉,,23.0,,元/公斤
河北省,猪肉(白条猪),20.7,21.3,22.625,元/公斤
河北省,猪颈背肌肉,23.0,23.5,24.0,元/公斤
河北省,瓠子,,1.0,,元/公斤
河北省,甘蓝,1.2,1.6,1.8,元/公斤
河北省,甘蔗,2.0,2.6,3.0,元/公斤
河北省,甜瓜,2.0,4.0,5.5,元/公斤
河北省,生姜,7.9,9.275,9.625,元/公斤
河北省,生菜,4.15,4.6,5.1000000000000005,元/公斤
河北省,白条鸡,13.866666666666667,16.45,16.0,元/公斤
河北省,白萝卜,1.95,1.8833333333333335,2.1125,元/公斤
河北省,白鲢活鱼,,9.0,,元/公斤
河北省,石榴,3.6,4.0,4.4,元/公斤
河北省,空心菜,3.0,3.4,5.0,元/公斤
河北省,红小豆,5.6,7.0,8.6,元/公斤
河北省,红提子,6.0,6.0,6.0,元/公斤
河北省,红枣,,6.2,,元/公斤
河北省,红萝卜,2.0,2.2,2.4,元/公斤
河北省,绿豆芽,2.7,2.8,3.0,元/公斤
河北省,羊肉,63.0,62.333333333333336,66.0,元/公斤
河北省,胡萝卜,1.92,2.183333333333333,2.575,元/公斤
河北省,芒果,2.0,2.6,3.2,元/公斤
河北省,芥菜,1.8,1.8,,元/公斤
河北省,花生,3.4,3.6,4.0,元/公斤
河北省,花鲢活鱼,,11.0,,元/公斤
河北省,芹菜,2.82,2.933333333333333,3.025,元/公斤
河北省,苦瓜,1.2,1.5,3.0,元/公斤
河北省,苹果,2.0,3.6,4.4,元/公斤
河北省,茄子,1.94,2.1166666666666667,2.5,元/公斤
河北省,茴香,4.666666666666667,5.166666666666667,5.8,元/公斤
河北省,茼蒿,4.75,5.0,5.5,元/公斤
河北省,莲藕,5.3,6.225,6.833333333333333,元/公斤
河北省,莴笋,3.05,3.12,3.6333333333333333,元/公斤
河北省,菜花,4.4399999999999995,4.683333333333334,5.0,元/公斤
河北省,菠菜,5.633333333333333,7.625,8.0,元/公斤
河北省,菠萝,,4.8,,元/公斤
河北省,葱头,1.3800000000000001,1.575,1.55,元/公斤
河北省,蒜苗,3.2,3.4,4.4,元/公斤
河北省,蒜薹,4.88,5.983333333333333,6.55,元/公斤
河北省,蜜桔,2.0,2.2,2.4,元/公斤
河北省,蟠桃,4.4,5.0,6.6,元/公斤
河北省,西兰花,3.1,4.5,4.7,元/公斤
河北省,西洋芹,3.0,3.0,3.0,元/公斤
河北省,西瓜,1.2,1.325,1.9,元/公斤
河北省,西红柿,3.3,3.4499999999999997,4.175,元/公斤
河北省,西葫芦,3.1,3.125,3.65,元/公斤
河北省,豆角,4.725,5.9399999999999995,8.166666666666666,元/公斤
河北省,豇豆,,3.6,,元/公斤
河北省,酥梨,1.0,1.4,1.6,元/公斤
河北省,金丝枣,,9.0,,元/公斤
河北省,金针菇,3.2,5.0,5.5,元/公斤
河北省,长茄子,2.0,2.4,6.0,元/公斤
河北省,青提子,2.6,3.2,4.0,元/公斤
河北省,青椒,3.46,4.283333333333333,4.75,元/公斤
河北省,青笋,3.0,3.3,3.6,元/公斤
河北省,韭菜,2.6,2.983333333333333,3.0,元/公斤
河北省,香梨,4.0,5.0,6.0,元/公斤
河北省,香菇,8.870000000000001,10.475,12.35,元/公斤
河北省,香菜,9.166666666666666,9.5,9.5,元/公斤
河北省,香蕉,3.18,4.583333333333333,5.425,元/公斤
河北省,鲜食玉米,1.0,1.8,2.2,元/公斤
河北省,鸡蛋,6.836,6.846666666666667,7.345,元/公斤
河北省,鸭梨,3.6,4.133333333333333,4.5,元/公斤
河北省,麒麟西瓜,3.0,3.4,3.6,元/公斤
河北省,黄桃,4.0,5.0,6.0,元/公斤
河北省,黄瓜,3.175,4.34,5.35,元/公斤
河北省,黄豆芽,2.7,2.8,3.0,元/公斤
河南省,三黄鸡,11.5,12.0,13.5,元/公斤
河南省,丝瓜,3.8000000000000003,6.175,15.333333333333334,元/公斤
河南省,丰水梨,4.1,5.5,7.0,元/公斤
河南省,低辣小椒（三樱椒）,17.0,17.8,18.6,元/公斤
河南省,低辣小椒（大角椒）,16.8,17.2,17.8,元/公斤
河南省,冬瓜,0.42,0.756,1.8,元/公斤
河南省,南瓜,1.1,1.46,3.625,元/公斤
河南省,哈密瓜,2.0,3.675,5.75,元/公斤
河南省,圆形辣椒干（子弹头）,18.8,19.0,19.6,元/公斤
河南省,圆茄子,4.4,4.5,4.6,元/公斤
河南省,土豆,1.3,2.1083333333333334,3.725,元/公斤
河南省,基围虾,48.0,49.0,50.0,元/公斤
河南省,大白菜,1.35,1.7666666666666666,2.5,元/公斤
河南省,大米,4.0,4.15,4.2,元/公斤
河南省,大葱,1.2333333333333334,1.7,6.266666666666667,元/公斤
河南省,大蒜,5.533333333333334,6.859999999999999,9.533333333333333,元/公斤
河南省,大豆,4.6,5.2,7.5,元/公斤
河南省,大辣椒（甜椒-板椒）,12.2,12.4,12.8,元/公斤
河南省,大黄花鱼,40.0,44.0,55.0,元/公斤
河南省,富士苹果,6.95,10.433333333333334,8.9,元/公斤
河南省,小白菜,3.3,4.833333333333333,6.5,元/公斤
河南省,小葱,3.5,4.1000000000000005,3.8,元/公斤
河南省,小黄花鱼,32.0,36.0,46.0,元/公斤
河南省,尖椒,3.0,5.5,15.0,元/公斤
河南省,山楂,6.0,6.5,7.0,元/公斤
河南省,山药,4.6499999999999995,7.12,8.625,元/公斤
河南省,巨峰葡萄,,15.4,,元/公斤
河南省,平菇,3.0,7.5,8.0,元/公斤
河南省,扇贝,80.0,85.0,90.0,元/公斤
河南省,木瓜,11.0,12.0,13.0,元/公斤
河南省,木耳菜,4.8,4.9,5.0,元/公斤
河南省,杏鲍菇,5.0,5.5,6.0,元/公斤
河南省,条形辣椒干（二荆条）,17.8,18.2,18.6,元/公斤
河南省,条形辣椒干（小米椒）,24.4,24.8,25.0,元/公斤
河南省,板栗,8.0,9.5,11.0,元/公斤
河南省,枣,6.0,10.5,15.0,元/公斤
河南省,柠檬,12.5,18.3,20.5,元/公斤
河南省,梨,1.6,4.4,6.0,元/公斤
河南省,橘、柑,2.0,7.0,12.0,元/公斤
河南省,毛豆,5.0,5.25,5.5,元/公斤
河南省,油菜,,4.800000000000001,,元/公斤
河南省,油麦菜,4.75,7.175,7.75,元/公斤
河南省,洋白菜,1.075,1.7166666666666668,2.475,元/公斤
河南省,活草鱼,15.5,17.333333333333332,19.5,元/公斤
河南省,活鲤鱼,13.5,14.733333333333334,17.5,元/公斤
河南省,活鲫鱼,18.0,19.05,20.0,元/公斤
河南省,海水蟹,110.0,125.0,140.0,元/公斤
河南省,海蛎,20.0,80.0,140.0,元/公斤
河南省,淡水虾,44.0,46.5,53.0,元/公斤
河南省,牛肉,54.0,62.833333333333336,63.0,元/公斤
河南省,猕猴桃,5.2,10.35,10.5,元/公斤
河南省,猪前腿肌肉,18.0,19.0,20.0,元/公斤
河南省,猪后腿肌肉,22.0,23.5,25.0,元/公斤
河南省,猪大排肌肉,28.0,31.0,34.0,元/公斤
河南省,猪大肠,31.0,31.5,32.0,元/公斤
河南省,猪心,12.0,13.0,14.0,元/公斤
河南省,猪肉,,19.5,,元/公斤
河南省,猪肉(白条猪),17.8,19.25,24.5,元/公斤
河南省,猪肚,42.0,44.0,46.0,元/公斤
河南省,猪肝,6.5,7.0,7.5,元/公斤
河南省,玉米,2.0,2.33,3.0,元/公斤
河南省,玉米棒,2.0,3.0,4.6,元/公斤
河南省,甘蔗,1.8,2.6,3.6,元/公斤
河南省,甜橙,3.6,11.0,14.0,元/公斤
河南省,生姜,6.2,7.1499999999999995,9.95,元/公斤
河南省,生菜,3.8499999999999996,5.233333333333333,7.35,元/公斤
河南省,甲鱼,50.0,60.0,70.0,元/公斤
河南省,白条鸡,11.333333333333334,13.3,14.666666666666666,元/公斤
河南省,白灵菇,24.0,25.0,25.0,元/公斤
河南省,白萝卜,1.0,1.45,1.9,元/公斤
河南省,白鲢活鱼,8.0,8.25,9.0,元/公斤
河南省,石斑鱼,76.0,79.0,82.0,元/公斤
河南省,砂糖橘,5.0,5.5,6.0,元/公斤
河南省,空心菜,7.6,7.8,8.0,元/公斤
河南省,红提子,7.0,8.9,16.0,元/公斤
河南省,红椒,6.0,7.3,14.666666666666666,元/公斤
河南省,红毛丹,22.0,23.0,24.0,元/公斤
河南省,红萝卜,1.6,2.533333333333333,3.0,元/公斤
河南省,绿尖椒,2.5,4.4,6.2,元/公斤
河南省,绿豆,6.6,11.0,12.6,元/公斤
河南省,绿豆芽,1.98,1.98,2.6,元/公斤
河南省,羊肉,57.0,60.43333333333334,64.0,元/公斤
河南省,老母鸡,22.0,23.0,24.0,元/公斤
河南省,肉蟹,100.0,120.0,140.0,元/公斤
河南省,胡萝卜,1.125,1.7600000000000002,3.25,元/公斤
河南省,脐橙,5.6,7.0,8.4,元/公斤
河南省,良薯,1.6,2.8,4.4,元/公斤
河南省,芋头,2.0,5.4,8.0,元/公斤
河南省,芒果,6.5,7.45,10.0,元/公斤
河南省,芥菜,16.0,17.0,18.0,元/公斤
河南省,芦柑,6.0,6.5,7.0,元/公斤
河南省,花生,9.0,9.2,12.0,元/公斤
河南省,花鲢活鱼,15.5,17.75,19.5,元/公斤
河南省,芹菜,1.775,3.3166666666666664,4.95,元/公斤
河南省,苋菜,6.5,6.75,7.0,元/公斤
河南省,苦瓜,2.1,3.5666666666666664,13.0,元/公斤
河南省,苹果,3.0,9.5,10.0,元/公斤
河南省,茄子,2.4,2.766666666666667,6.5,元/公斤
河南省,茭白,4.6,4.7,4.8,元/公斤
河南省,茴香,10.0,10.25,10.5,元/公斤
河南省,茶树菇,8.5,10.25,12.0,元/公斤
河南省,茼蒿,2.6,8.0,14.0,元/公斤
河南省,荷兰豆,21.0,21.75,22.5,元/公斤
河南省,莲藕,4.4,4.975,7.5,元/公斤
河南省,莴笋,2.1,3.466666666666667,5.95,元/公斤
河南省,菜花,3.34,5.357142857142857,6.62,元/公斤
河南省,菠菜,6.3999999999999995,11.2,12.0,元/公斤
河南省,菠萝,2.8,6.033333333333334,5.5,元/公斤
河南省,萝卜,2.0,2.0,2.0,元/公斤
河南省,葱头,1.125,1.3,2.225,元/公斤
河南省,蒜薹,2.8000000000000003,4.72,14.133333333333333,元/公斤
河南省,蛇果,11.5,14.25,17.0,元/公斤
河南省,蛏子,24.0,27.0,30.0,元/公斤
河南省,蛤蜊,24.0,27.0,30.0,元/公斤
河南省,西兰花,5.05,8.620000000000001,10.5,元/公斤
河南省,西洋芹,4.4,4.7,5.0,元/公斤
河南省,西瓜,,1.8,,元/公斤
河南省,西红柿,2.42,3.6999999999999997,6.24,元/公斤
河南省,西葫芦,2.466666666666667,3.7599999999999993,4.266666666666667,元/公斤
河南省,豆角,3.5999999999999996,3.8783333333333334,6.875,元/公斤
河南省,豇豆,2.0,3.2,20.0,元/公斤
河南省,金针菇,3.75,5.525,6.5,元/公斤
河南省,青椒,2.6,4.3,6.6,元/公斤
河南省,青笋,3.0,3.2,3.4,元/公斤
河南省,面粉,3.6,3.7,4.2,元/公斤
河南省,韭苔,4.0,4.3,4.6,元/公斤
河南省,韭菜,2.266666666666667,3.4,7.533333333333334,元/公斤
河南省,香梨,6.0,7.5,9.0,元/公斤
河南省,香椿,23.0,23.5,24.0,元/公斤
河南省,香菇,7.666666666666667,15.3,16.666666666666668,元/公斤
河南省,香菜,5.333333333333333,11.45,15.0,元/公斤
河南省,香蕉,2.65,3.283333333333333,6.5,元/公斤
河南省,高辣小椒（印度S17）,20.4,21.0,21.6,元/公斤
河南省,高辣小椒（新一代）,20.4,20.8,21.0,元/公斤
河南省,高辣小椒（满天星）,16.6,16.8,17.2,元/公斤
河南省,高辣小椒（艳椒）,14.2,14.4,14.8,元/公斤
河南省,鲅鱼,28.0,29.0,30.0,元/公斤
河南省,鲈鱼,46.0,48.0,50.0,元/公斤
河南省,鲜食玉米,2.6,3.2,5.0,元/公斤
河南省,鲳鱼,26.0,28.0,30.0,元/公斤
河南省,鲶鱼,10.0,10.5,11.0,元/公斤
河南省,鸡腿菇,7.5,8.0,8.5,元/公斤
河南省,鸡蛋,5.3,6.6000000000000005,12.0,元/公斤
河南省,鸭梨,,5.5,,元/公斤
河南省,黄瓜,5.1000000000000005,5.16,7.766666666666666,元/公斤
河南省,黄豆芽,1.99,2.49,3.1,元/公斤
河南省,黄鳝,60.0,65.0,80.0,元/公斤
河南省,黑美人西瓜,2.0,2.2,2.4,元/公斤
河南省,黑鱼,23.0,26.0,27.0,元/公斤
河南省,龙眼(桂圆),12.0,13.0,14.0,元/公斤
河南省,龙虾,240.0,255.0,270.0,元/公斤
浙江省,丝瓜,4.0,6.71,8.0,元/公斤
浙江省,佛手瓜,3.0,4.74,7.6,元/公斤
浙江省,冬瓜,0.8666666666666667,1.1975,1.7333333333333334,元/公斤
浙江省,南瓜,1.3666666666666665,2.17625,2.8333333333333335,元/公斤
浙江省,土豆,1.6666666666666667,2.2600000000000002,2.9,元/公斤
浙江省,大白菜,1.5,2.29,2.6999999999999997,元/公斤
浙江省,大葱,2.566666666666667,3.013,3.9666666666666663,元/公斤
浙江省,大蒜,6.8,8.36,10.066666666666666,元/公斤
浙江省,小葱,3.0,5.4625,5.0,元/公斤
浙江省,尖椒,5.0,7.4725,9.0,元/公斤
浙江省,山药,5.0,6.516666666666667,7.0,元/公斤
浙江省,带鱼,,35.0,,元/公斤
浙江省,平菇,4.0,7.010000000000001,6.0,元/公斤
浙江省,木耳菜,,5.99,,元/公斤
浙江省,杏鲍菇,,7.0,,元/公斤
浙江省,毛豆,5.3,6.476666666666667,8.0,元/公斤
浙江省,油菜,3.7,4.827500000000001,5.9,元/公斤
浙江省,油麦菜,,8.12,,元/公斤
浙江省,洋白菜,,2.96,,元/公斤
浙江省,活鲫鱼,,24.0,,元/公斤
浙江省,猪肉,,20.0,,元/公斤
浙江省,猪肉(白条猪),18.8,19.5,20.0,元/公斤
浙江省,瓠子,,3.36,,元/公斤
浙江省,甘薯,2.4,3.49,7.0,元/公斤
浙江省,生姜,7.5,8.626249999999999,10.0,元/公斤
浙江省,生菜,4.9,6.00875,6.6,元/公斤
浙江省,白条鸡,13.0,13.5,15.0,元/公斤
浙江省,白萝卜,1.3666666666666665,1.85,2.233333333333333,元/公斤
浙江省,空心菜,,5.08,,元/公斤
浙江省,红椒,3.5,7.603333333333333,11.5,元/公斤
浙江省,绿豆芽,,2.0,,元/公斤
浙江省,胡萝卜,1.5,2.543,3.033333333333333,元/公斤
浙江省,芋头,,5.42,,元/公斤
浙江省,芦笋,,12.0,,元/公斤
浙江省,花生,4.4,5.45,8.0,元/公斤
浙江省,芹菜,2.85,5.798,5.35,元/公斤
浙江省,苋菜,,4.05,,元/公斤
浙江省,苦瓜,5.5,5.6433333333333335,8.0,元/公斤
浙江省,茄子,2.433333333333333,4.590999999999999,5.966666666666666,元/公斤
浙江省,茭白,,9.993333333333334,,元/公斤
浙江省,茶树菇,,12.0,,元/公斤
浙江省,茼蒿,,12.344999999999999,,元/公斤
浙江省,荷兰豆,22.0,22.5,24.0,元/公斤
浙江省,莲藕,5.6,7.93375,9.4,元/公斤
浙江省,莴笋,3.1999999999999997,4.85,4.866666666666666,元/公斤
浙江省,菜花,4.0,6.4799999999999995,7.0,元/公斤
浙江省,菠菜,12.366666666666667,15.383,16.966666666666665,元/公斤
浙江省,萝卜,,1.6733333333333336,,元/公斤
浙江省,葱头,1.0,1.825,1.6,元/公斤
浙江省,蒜苗,,9.905000000000001,,元/公斤
浙江省,蒜薹,4.1,6.3999999999999995,8.5,元/公斤
浙江省,蘑菇,,15.945,,元/公斤
浙江省,西兰花,8.5,10.028333333333334,11.5,元/公斤
浙江省,西洋芹,,6.3,,元/公斤
浙江省,西红柿,2.733333333333333,4.699,5.7,元/公斤
浙江省,西葫芦,3.8333333333333335,5.18,6.633333333333333,元/公斤
浙江省,豆角,8.0,10.1475,10.0,元/公斤
浙江省,豇豆,4.0,5.8066666666666675,7.0,元/公斤
浙江省,金针菇,5.0,6.75,7.0,元/公斤
浙江省,长茄子,,5.0,,元/公斤
浙江省,青椒,4.75,7.7275,7.75,元/公斤
浙江省,韭菜,3.9,5.029,6.8999999999999995,元/公斤
浙江省,韭菜花,6.0,9.26,13.0,元/公斤
浙江省,韭黄,,12.0,,元/公斤
浙江省,香菇,7.95,13.263333333333334,13.15,元/公斤
浙江省,香菜,,17.310000000000002,,元/公斤
浙江省,鲜食玉米,2.0,4.266666666666667,4.0,元/公斤
浙江省,鸡蛋,6.7,7.5,8.0,元/公斤
浙江省,黄瓜,4.2,6.265,7.3999999999999995,元/公斤
浙江省,黄豆芽,,2.3,,元/公斤
海南省,冬瓜,,1.7,,元/公斤
海南省,南瓜,,2.33,,元/公斤
海南省,哈密瓜,,5.8,,元/公斤
海南省,土豆,,2.6,,元/公斤
海南省,大白菜,,2.87,,元/公斤
海南省,大葱,,4.1,,元/公斤
海南省,大蒜,,9.43,,元/公斤
海南省,小白菜,,2.6,,元/公斤
海南省,小葱,,6.22,,元/公斤
海南省,尖椒,,6.369999999999999,,元/公斤
海南省,山药,,8.2,,元/公斤
海南省,梨,,7.7,,元/公斤
海南省,椰子,,16.0,,元/公斤
海南省,榴莲,,40.0,,元/公斤
海南省,油菜,,7.2700000000000005,,元/公斤
海南省,油麦菜,,8.0,,元/公斤
海南省,火龙果,,5.0,,元/公斤
海南省,猕猴桃,,10.0,,元/公斤
海南省,生姜,,7.699999999999999,,元/公斤
海南省,生菜,,6.529999999999999,,元/公斤
海南省,白萝卜,,2.7,,元/公斤
海南省,石榴,,5.0,,元/公斤
海南省,空心菜,,4.65,,元/公斤
海南省,红毛丹,,22.0,,元/公斤
海南省,绿豆芽,,2.0,,元/公斤
海南省,胡萝卜,,2.52,,元/公斤
海南省,芒果,,6.0,,元/公斤
海南省,芹菜,,5.0,,元/公斤
海南省,苹果,,10.5,,元/公斤
海南省,茄子,,3.87,,元/公斤
海南省,荠菜,,7.2,,元/公斤
海南省,莲藕,,6.0,,元/公斤
海南省,莴笋,,4.8,,元/公斤
